Date,Symbol,Open,High,Low,Close,Volume
19-09-2011,MARUTI,1105,1148.6,1096.05,1140.75,1402251
20-09-2011,MARUTI,1139.85,1161.9,1116.5,1154.95,1153749
21-09-2011,MARUTI,1143.05,1148.45,1116.45,1122.7,448621
22-09-2011,MARUTI,1110,1114.8,1080,1087.1,569850
23-09-2011,MARUTI,1070,1106.15,1048.6,1090.9,659223
26-09-2011,MARUTI,1104,1108.8,1065,1076.8,413800
27-09-2011,MARUTI,1082.9,1110.9,1082.9,1106.15,290896
28-09-2011,MARUTI,1110,1110.65,1067,1078.25,282421
29-09-2011,MARUTI,1067.35,1116.9,1057,1105.1,662381
30-09-2011,MARUTI,1100,1107.9,1076.1,1083,216286
03-10-2011,MARUTI,1083.9,1100,1073.3,1077.75,421513
04-10-2011,MARUTI,1082,1116,1081.95,1107.85,1755670
05-10-2011,MARUTI,1117,1129,1077,1085.55,710373
07-10-2011,MARUTI,1115,1125,1096.8,1113.2,449114
10-10-2011,MARUTI,1080.1,1091.85,1065,1070.95,709266
11-10-2011,MARUTI,1065,1087.3,1063.2,1073.2,704061
12-10-2011,MARUTI,1067.85,1090,1065.65,1085.85,337688
13-10-2011,MARUTI,1075.05,1083.75,1050,1058.25,816403
14-10-2011,MARUTI,1050,1051,1021.6,1027.25,879193
17-10-2011,MARUTI,1030.55,1065.9,1010,1051.6,1683826
18-10-2011,MARUTI,1047,1064.9,1039.3,1052.3,597663
19-10-2011,MARUTI,1065,1074,1052.3,1065.8,585164
20-10-2011,MARUTI,1063.8,1079.9,1050,1077.45,522623
21-10-2011,MARUTI,1110,1117.5,1088,1094.55,1422468
24-10-2011,MARUTI,1112,1124.55,1106.3,1112.4,550386
25-10-2011,MARUTI,1122,1160,1117.2,1151.25,946337
26-10-2011,MARUTI,1159.7,1169,1145,1149.3,86334
28-10-2011,MARUTI,1167,1185,1111.15,1126,1538204
31-10-2011,MARUTI,1072,1133.1,1060,1125.3,2206582
01-11-2011,MARUTI,1122,1140,1112.65,1133.5,860761
02-11-2011,MARUTI,1116,1136,1116,1124,359122
03-11-2011,MARUTI,1120,1134,1120,1129.5,360567
04-11-2011,MARUTI,1135,1152.8,1117.4,1122.25,738188
08-11-2011,MARUTI,1130,1133.95,1118,1124.15,228195
09-11-2011,MARUTI,1129,1129,1071.55,1076.5,667891
11-11-2011,MARUTI,1084,1091.8,1037,1059.75,739345
14-11-2011,MARUTI,1068.35,1072.8,1021.1,1027,464462
15-11-2011,MARUTI,1031.25,1041.9,991,1003.5,598891
16-11-2011,MARUTI,1009,1009,981.5,991.4,606285
17-11-2011,MARUTI,988,998.95,941,947.15,1312556
18-11-2011,MARUTI,945,949,907.05,940.6,1641351
21-11-2011,MARUTI,939,967.3,931,943.05,1261673
22-11-2011,MARUTI,953,965,943.65,959.55,844169
23-11-2011,MARUTI,954.65,971.5,944.1,953.6,574204
24-11-2011,MARUTI,953.7,999,951.7,988.95,656104
25-11-2011,MARUTI,992,992.1,945.95,949.95,916133
28-11-2011,MARUTI,966.95,987.1,958,965.4,927553
29-11-2011,MARUTI,965.9,980.8,952.5,958.9,423512
30-11-2011,MARUTI,956.95,976.15,952.1,972.15,473470
01-12-2011,MARUTI,992,1008,958,962.25,1036648
02-12-2011,MARUTI,963.5,997,963,992.35,846065
05-12-2011,MARUTI,982.05,1005,980.05,999.55,520465
07-12-2011,MARUTI,999.55,1014.9,991,998.7,533511
08-12-2011,MARUTI,1003,1004.85,965.85,975.9,537059
09-12-2011,MARUTI,963.5,994.5,956.35,985.8,634649
12-12-2011,MARUTI,985.8,990.05,951,958.2,546170
13-12-2011,MARUTI,952.1,969.4,950,956.5,519127
14-12-2011,MARUTI,950,963.55,937,947.65,616851
15-12-2011,MARUTI,940,940,911.45,931.7,539248
16-12-2011,MARUTI,931.7,949.9,908.7,931.55,848872
19-12-2011,MARUTI,925,931.2,900,916.65,620878
20-12-2011,MARUTI,924,926.9,908.7,916.15,366360
21-12-2011,MARUTI,926.1,969,926.1,961.9,702708
22-12-2011,MARUTI,941,978.95,941,965.85,648188
23-12-2011,MARUTI,975,988.5,968.25,975.5,372589
26-12-2011,MARUTI,984,991,965.05,969.5,351164
27-12-2011,MARUTI,971,979.4,951.3,963.15,230303
28-12-2011,MARUTI,964.9,972.2,950.25,959.3,232279
29-12-2011,MARUTI,954,959.5,915.5,921.75,544045
30-12-2011,MARUTI,935,939.9,911,918.3,390624
02-01-2012,MARUTI,923,944.35,917,938.9,531425
03-01-2012,MARUTI,947,964.7,941.35,952.8,363198
04-01-2012,MARUTI,953,969,943.15,948.25,296634
05-01-2012,MARUTI,948,948,925.6,933.45,458779
06-01-2012,MARUTI,928.7,955.8,927,949.75,349108
07-01-2012,MARUTI,948,957.25,940.1,954.6,52155
09-01-2012,MARUTI,949.9,975,948,971.05,430392
10-01-2012,MARUTI,981,993,977.25,986.35,356547
11-01-2012,MARUTI,988.55,995,972.2,987.9,433994
12-01-2012,MARUTI,984.8,1009,982.05,994.5,522575
13-01-2012,MARUTI,997,1009.2,974,977.05,516919
16-01-2012,MARUTI,970,1019.85,970,1008.05,781570
17-01-2012,MARUTI,1020,1120,1019.1,1108.35,3155235
18-01-2012,MARUTI,1112,1144.85,1092.5,1101.8,2781735
19-01-2012,MARUTI,1116.5,1135,1107,1129.95,857884
20-01-2012,MARUTI,1131,1135,1085,1103.5,729324
23-01-2012,MARUTI,1084,1172.45,1070.05,1160.65,2590616
24-01-2012,MARUTI,1167.4,1172.15,1128,1157.95,2008468
25-01-2012,MARUTI,1157,1198,1142,1180.75,1776429
27-01-2012,MARUTI,1167.8,1219,1159.7,1210.65,951880
30-01-2012,MARUTI,1204,1226,1185,1193.3,656597
31-01-2012,MARUTI,1198,1209.9,1167.65,1186.7,1045424
01-02-2012,MARUTI,1190,1227,1183,1214.8,1040215
02-02-2012,MARUTI,1225,1233.45,1204.2,1217.65,619866
03-02-2012,MARUTI,1220,1254,1205,1240.85,647744
06-02-2012,MARUTI,1250,1265,1235.5,1252.75,560045
07-02-2012,MARUTI,1251,1262,1240,1246.95,443305
08-02-2012,MARUTI,1248,1280,1245.45,1266.5,517183
09-02-2012,MARUTI,1259.75,1278.9,1255.15,1270,541872
10-02-2012,MARUTI,1262.05,1273.95,1233.25,1244.6,631791
13-02-2012,MARUTI,1242.2,1258.4,1215.25,1225.05,639454
14-02-2012,MARUTI,1220.2,1274.5,1220.2,1267.7,899801
15-02-2012,MARUTI,1276,1324.9,1275.3,1302.8,1011521
16-02-2012,MARUTI,1300,1375,1279.2,1359.6,1510728
17-02-2012,MARUTI,1359,1366.1,1318.05,1321.55,650578
21-02-2012,MARUTI,1317.05,1337.05,1295.2,1309.75,665602
22-02-2012,MARUTI,1307,1329.3,1281.05,1306.35,510787
23-02-2012,MARUTI,1291,1307.35,1271.65,1279.4,845227
24-02-2012,MARUTI,1290,1296.55,1277.8,1285.25,375094
27-02-2012,MARUTI,1285.1,1290,1235.25,1257,345310
28-02-2012,MARUTI,1263.5,1279,1243.05,1269.6,741718
29-02-2012,MARUTI,1275.2,1291.8,1239,1254.8,736509
01-03-2012,MARUTI,1267.9,1322,1247.75,1315.05,1543242
02-03-2012,MARUTI,1334,1336.7,1306.65,1330.55,924123
03-03-2012,MARUTI,1328,1328,1310.05,1319,25479
05-03-2012,MARUTI,1320.7,1333.9,1309.1,1315.2,547959
06-03-2012,MARUTI,1302,1350,1300.35,1331.6,662053
07-03-2012,MARUTI,1321.1,1329.9,1281,1308.55,438170
09-03-2012,MARUTI,1320,1359,1320,1341.35,625544
12-03-2012,MARUTI,1351,1356,1328.7,1337.25,434638
13-03-2012,MARUTI,1345,1384,1345,1368.25,863892
14-03-2012,MARUTI,1380,1399.7,1366.55,1371.9,688965
15-03-2012,MARUTI,1365,1379.65,1355.1,1366.4,575251
16-03-2012,MARUTI,1352.25,1428.95,1339,1374.35,1604822
19-03-2012,MARUTI,1377.5,1378.8,1353.15,1362.1,323100
20-03-2012,MARUTI,1362.1,1363,1328.5,1358.2,471359
21-03-2012,MARUTI,1365,1372.9,1333,1363.2,841209
22-03-2012,MARUTI,1355.55,1357.7,1321.1,1330.3,437399
23-03-2012,MARUTI,1320.05,1320.5,1286.2,1306.55,806817
26-03-2012,MARUTI,1315,1322.3,1290.4,1297.45,696029
27-03-2012,MARUTI,1310,1310.25,1258.3,1273.7,1138231
28-03-2012,MARUTI,1274.85,1294.95,1254,1288.3,584546
29-03-2012,MARUTI,1279.8,1319.95,1264.2,1305.85,918118
30-03-2012,MARUTI,1309,1356.5,1293.05,1350.5,650438
02-04-2012,MARUTI,1361,1364.2,1332,1338.55,486296
03-04-2012,MARUTI,1345,1349.6,1303.9,1309.55,475271
04-04-2012,MARUTI,1309.55,1337.8,1306.85,1315.7,543772
09-04-2012,MARUTI,1305,1321.4,1275,1283.35,420584
10-04-2012,MARUTI,1282,1295.2,1260.65,1275.8,534399
11-04-2012,MARUTI,1263.15,1285.1,1262.05,1272.45,401175
12-04-2012,MARUTI,1279.7,1315.7,1276.3,1312.4,671623
13-04-2012,MARUTI,1315.25,1350,1312.4,1322.75,943900
16-04-2012,MARUTI,1312.55,1352.85,1309.9,1342.3,526324
17-04-2012,MARUTI,1394.8,1394.8,1326.4,1342.2,583176
18-04-2012,MARUTI,1350,1366.7,1345.05,1352.5,642609
19-04-2012,MARUTI,1364.4,1401.4,1357.4,1391.25,922582
20-04-2012,MARUTI,1392.25,1417.05,1380,1390.7,816656
23-04-2012,MARUTI,1391.1,1408,1372.1,1377.55,518905
24-04-2012,MARUTI,1375,1376.6,1349.75,1363.75,270412
25-04-2012,MARUTI,1362.1,1389,1362.1,1382.1,593484
26-04-2012,MARUTI,1380,1399,1366.1,1381.95,762098
27-04-2012,MARUTI,1381.05,1388.4,1374.15,1382.5,429216
28-04-2012,MARUTI,1385,1401.7,1385,1397.45,80850
30-04-2012,MARUTI,1399,1399,1358.25,1371.85,956055
02-05-2012,MARUTI,1384.5,1384.5,1324,1332.9,666676
03-05-2012,MARUTI,1329.8,1329.8,1284.1,1290,662791
04-05-2012,MARUTI,1287.3,1291.5,1260.95,1281.3,644798
07-05-2012,MARUTI,1264.95,1329,1254,1310.85,680698
08-05-2012,MARUTI,1324,1331.7,1299.05,1306,632978
09-05-2012,MARUTI,1292.25,1312,1285.55,1301.25,330149
10-05-2012,MARUTI,1290.15,1305.4,1250.15,1261.85,415223
11-05-2012,MARUTI,1247.95,1251.15,1217.1,1235.25,486137
14-05-2012,MARUTI,1235,1258,1231.85,1249,491946
15-05-2012,MARUTI,1238,1239.9,1205.1,1217.3,567302
16-05-2012,MARUTI,1202.25,1202.25,1167.35,1192.1,673604
17-05-2012,MARUTI,1200,1218,1188,1205.3,599674
18-05-2012,MARUTI,1175.25,1193,1156,1166.65,612497
21-05-2012,MARUTI,1173.25,1215.95,1170.55,1208.8,413870
22-05-2012,MARUTI,1218.85,1224.6,1143.35,1153.95,950870
23-05-2012,MARUTI,1141,1163.9,1116,1153.1,782054
24-05-2012,MARUTI,1128.9,1148.85,1115.45,1144.45,955704
25-05-2012,MARUTI,1133,1150,1109,1119,921129
28-05-2012,MARUTI,1124.1,1130,1098.2,1103.55,874095
29-05-2012,MARUTI,1111,1136.2,1105,1128.35,817104
30-05-2012,MARUTI,1112.05,1157.35,1110,1151.05,1151146
31-05-2012,MARUTI,1129,1134.35,1093.15,1100.25,3301123
01-06-2012,MARUTI,1106.95,1118.6,1071,1074.85,879733
04-06-2012,MARUTI,1069.7,1078,1051,1067.5,548592
05-06-2012,MARUTI,1077.5,1089.9,1058.3,1079,605028
06-06-2012,MARUTI,1079.9,1115.8,1076.35,1107.95,925831
07-06-2012,MARUTI,1120,1146.4,1110.6,1143.25,984712
08-06-2012,MARUTI,1137,1137,1111.15,1124.05,456053
11-06-2012,MARUTI,1132,1143.4,1102,1110.5,724281
12-06-2012,MARUTI,1104,1152.8,1103.35,1144.55,534252
13-06-2012,MARUTI,1138,1144,1102.5,1107.75,1333440
14-06-2012,MARUTI,1110.15,1125.3,1073.15,1080.1,882665
15-06-2012,MARUTI,1094,1110,1077.3,1106.8,685861
18-06-2012,MARUTI,1115,1127.45,1083.5,1091.8,610175
19-06-2012,MARUTI,1090,1103.7,1076.4,1090.95,430252
20-06-2012,MARUTI,1089,1092.55,1073,1076.4,616008
21-06-2012,MARUTI,1080,1094,1062.1,1088.85,844982
22-06-2012,MARUTI,1078,1113.3,1074.5,1102.1,904652
25-06-2012,MARUTI,1106.6,1133.9,1106.6,1113.9,910242
26-06-2012,MARUTI,1115,1120.95,1105.05,1113.2,302263
27-06-2012,MARUTI,1121,1124,1109,1121.7,532527
28-06-2012,MARUTI,1126.95,1132,1110.35,1120.85,516495
29-06-2012,MARUTI,1140,1176,1140,1169.75,1346720
02-07-2012,MARUTI,1180,1204.8,1155,1178.5,1141219
03-07-2012,MARUTI,1188,1201.2,1185.45,1191.65,973813
04-07-2012,MARUTI,1197.25,1224.5,1197.25,1221.15,1044761
05-07-2012,MARUTI,1215.55,1250,1213.5,1240.3,1278118
06-07-2012,MARUTI,1240.35,1242,1211.5,1215.5,611047
09-07-2012,MARUTI,1212,1213,1183.75,1187.75,403988
10-07-2012,MARUTI,1193,1228.8,1181,1220.55,794615
11-07-2012,MARUTI,1214,1218,1200.05,1203.4,407383
12-07-2012,MARUTI,1199.8,1216,1189.15,1195.6,559552
13-07-2012,MARUTI,1200.25,1207.9,1175.65,1183.95,592804
16-07-2012,MARUTI,1190,1212.95,1178.4,1203.3,599666
17-07-2012,MARUTI,1210.5,1215.75,1190.6,1196.2,273112
18-07-2012,MARUTI,1197.35,1229,1186.8,1226.6,508727
19-07-2012,MARUTI,1175,1175,1110,1117.3,8345304
20-07-2012,MARUTI,1095.25,1151.7,1094.75,1147.5,4553438
23-07-2012,MARUTI,1106,1107,1074.3,1079.95,4040249
24-07-2012,MARUTI,1086,1119,1085.25,1106.9,2373402
25-07-2012,MARUTI,1095,1107.8,1085.95,1102.95,1202467
26-07-2012,MARUTI,1110,1125.6,1098.6,1108.55,2109342
27-07-2012,MARUTI,1124.75,1124.95,1106.05,1112.95,884839
30-07-2012,MARUTI,1085.1,1124.5,1082.65,1119.9,1353345
31-07-2012,MARUTI,1115,1137.6,1112.75,1134.85,708501
01-08-2012,MARUTI,1134,1144,1118.5,1125.6,704104
02-08-2012,MARUTI,1129.8,1134,1116,1125.35,429857
03-08-2012,MARUTI,1119.8,1124.85,1108.95,1120.85,297511
06-08-2012,MARUTI,1134,1141,1125,1137.65,425446
07-08-2012,MARUTI,1139.95,1148.95,1130,1146.95,556437
08-08-2012,MARUTI,1140.6,1151.25,1136,1140.1,568514
09-08-2012,MARUTI,1142,1166,1137,1144.8,895054
10-08-2012,MARUTI,1144,1175.85,1140.65,1165.8,638608
13-08-2012,MARUTI,1179.3,1195,1177.2,1184.95,838204
14-08-2012,MARUTI,1184,1191,1160,1184.9,418219
16-08-2012,MARUTI,1191.8,1198,1170,1172.6,396861
17-08-2012,MARUTI,1190,1194.8,1171.15,1177.55,1988327
21-08-2012,MARUTI,1190,1197,1176.1,1187.9,1186236
22-08-2012,MARUTI,1185,1206,1180.05,1183.15,700024
23-08-2012,MARUTI,1186.25,1192.05,1177,1181,304311
24-08-2012,MARUTI,1181.2,1193,1161,1190.3,470889
27-08-2012,MARUTI,1194.95,1198.5,1164.05,1167.8,355903
28-08-2012,MARUTI,1165.2,1183.3,1156,1164.45,432474
29-08-2012,MARUTI,1167.25,1173,1154.25,1167.8,630103
30-08-2012,MARUTI,1160.05,1164,1133.1,1143.6,896906
31-08-2012,MARUTI,1138.4,1148.5,1130,1143.3,392594
03-09-2012,MARUTI,1130.2,1170.05,1130.2,1162.5,445403
04-09-2012,MARUTI,1162.5,1179,1147.5,1174.65,417884
05-09-2012,MARUTI,1170,1179,1162.05,1174.5,421800
06-09-2012,MARUTI,1170,1196,1170,1183.45,767955
07-09-2012,MARUTI,1196,1208,1191.3,1205,1285056
08-09-2012,MARUTI,1202.1,1216.6,1202.1,1209.2,60003
10-09-2012,MARUTI,1212,1220.75,1197.6,1206.1,474322
11-09-2012,MARUTI,1198.5,1220.95,1191.7,1213.85,498747
12-09-2012,MARUTI,1216,1225.25,1212.3,1220.2,482824
13-09-2012,MARUTI,1222.3,1229.85,1204,1210.6,347562
14-09-2012,MARUTI,1226,1267.8,1226,1261.1,1197005
17-09-2012,MARUTI,1281,1324.5,1275.05,1279.3,1338378
18-09-2012,MARUTI,1289.9,1292.6,1268.15,1275.95,640871
20-09-2012,MARUTI,1251,1301.8,1251,1282.9,940325
21-09-2012,MARUTI,1294,1317.3,1287.15,1311.75,800094
24-09-2012,MARUTI,1315,1369.8,1310.15,1354.65,994282
25-09-2012,MARUTI,1360.8,1368.4,1317.05,1321.7,693537
26-09-2012,MARUTI,1308.05,1329.6,1297.45,1312.1,909320
27-09-2012,MARUTI,1317.9,1342,1317.45,1331.05,1272235
28-09-2012,MARUTI,1345,1370,1341,1350.6,1241053
01-10-2012,MARUTI,1359,1382.8,1347.6,1358,865209
03-10-2012,MARUTI,1358,1374.3,1354.45,1363.45,639206
04-10-2012,MARUTI,1371.25,1409.85,1362.6,1390.5,1104971
05-10-2012,MARUTI,1399.5,1409,1261.2,1387.7,987181
08-10-2012,MARUTI,1382,1409.9,1375.15,1385.45,1099782
09-10-2012,MARUTI,1400,1405,1387.5,1392.6,755966
10-10-2012,MARUTI,1385,1394.5,1376,1378.95,450007
11-10-2012,MARUTI,1385,1391,1347.5,1369.2,1280918
12-10-2012,MARUTI,1355.5,1387.5,1355.5,1372.05,792185
15-10-2012,MARUTI,1374.3,1384.3,1334,1338.25,710035
16-10-2012,MARUTI,1342.5,1372.7,1337.6,1367.05,860593
17-10-2012,MARUTI,1378.85,1389,1362.95,1368.15,896249
18-10-2012,MARUTI,1373.25,1388.5,1371.1,1378.75,559121
19-10-2012,MARUTI,1373.45,1382,1362.7,1369.25,243014
22-10-2012,MARUTI,1362,1377.9,1353.55,1369.85,278367
23-10-2012,MARUTI,1365,1377.9,1361,1366.9,351522
25-10-2012,MARUTI,1369,1376.95,1348,1368.85,540856
26-10-2012,MARUTI,1362,1378,1360.35,1365.7,320472
29-10-2012,MARUTI,1370,1373,1353.6,1362.2,665083
30-10-2012,MARUTI,1351,1419,1338,1390.8,1697578
31-10-2012,MARUTI,1385,1443.8,1381.3,1437.9,2341085
01-11-2012,MARUTI,1439,1467,1438.1,1459.75,1719118
02-11-2012,MARUTI,1466,1477.35,1454.1,1465.9,1151250
05-11-2012,MARUTI,1462,1487.95,1458.75,1478.25,741504
06-11-2012,MARUTI,1468.05,1474.95,1443.1,1451.6,915224
07-11-2012,MARUTI,1448.65,1478.25,1448.05,1467.15,486738
08-11-2012,MARUTI,1451.2,1473.15,1451.1,1459.75,459052
09-11-2012,MARUTI,1459.75,1475,1457.5,1463.4,578089
12-11-2012,MARUTI,1474,1474,1443.9,1454.1,290527
13-11-2012,MARUTI,1452,1466.8,1446.35,1462.35,119895
15-11-2012,MARUTI,1446.3,1477,1440.75,1466.05,788772
16-11-2012,MARUTI,1461,1477,1434.2,1438.1,376344
19-11-2012,MARUTI,1445.9,1506.7,1445.9,1494.25,1688460
20-11-2012,MARUTI,1505,1509.1,1486.95,1499.3,1032949
21-11-2012,MARUTI,1500.25,1503.95,1480.1,1492.5,421427
22-11-2012,MARUTI,1500,1514.5,1489.25,1493.45,427099
23-11-2012,MARUTI,1501,1503,1485,1493.3,223808
26-11-2012,MARUTI,1501.1,1501.25,1485,1491.85,381166
27-11-2012,MARUTI,1498,1509.4,1493.05,1497.65,531466
29-11-2012,MARUTI,1500,1504.45,1474.15,1489.1,639078
30-11-2012,MARUTI,1492.25,1499,1470.2,1473.85,432369
03-12-2012,MARUTI,1480,1504.25,1479.45,1489.9,710972
04-12-2012,MARUTI,1502,1502,1475.65,1480.55,326134
05-12-2012,MARUTI,1487,1490,1472,1477.35,368330
06-12-2012,MARUTI,1480.8,1486.95,1459.45,1482.55,340106
07-12-2012,MARUTI,1490,1539.9,1490,1509.95,1272135
10-12-2012,MARUTI,1505,1523.5,1490.25,1493.4,314521
11-12-2012,MARUTI,1489.9,1500,1466.6,1477.9,309880
12-12-2012,MARUTI,1485,1491.95,1463.05,1476,652425
13-12-2012,MARUTI,1482,1496,1470,1474.15,536596
14-12-2012,MARUTI,1478.25,1488,1451,1477.25,464608
17-12-2012,MARUTI,1490,1510.8,1480.55,1499.65,879034
18-12-2012,MARUTI,1500,1504.95,1471.85,1475.35,579109
19-12-2012,MARUTI,1487.35,1516.95,1484.9,1509.75,960012
20-12-2012,MARUTI,1513.7,1530.15,1510,1520.15,626581
21-12-2012,MARUTI,1513,1521.9,1500.1,1504.9,505267
24-12-2012,MARUTI,1497.25,1500.85,1475.35,1478.9,338405
26-12-2012,MARUTI,1478.5,1493.9,1478,1480.1,260198
27-12-2012,MARUTI,1490,1501,1475.35,1482,588291
28-12-2012,MARUTI,1490,1517,1484.1,1500.4,453955
31-12-2012,MARUTI,1502.5,1514,1486.75,1490.05,187038
01-01-2013,MARUTI,1497,1524,1484.95,1514.4,446063
02-01-2013,MARUTI,1518.8,1566,1518.8,1557.4,801361
03-01-2013,MARUTI,1567,1567,1540.3,1543.3,584243
04-01-2013,MARUTI,1542,1558.9,1539.5,1545.45,361754
07-01-2013,MARUTI,1553.5,1601.75,1553.5,1584.6,951298
08-01-2013,MARUTI,1593.9,1594,1571,1574.85,640368
09-01-2013,MARUTI,1570,1595.4,1561.6,1569.6,671715
10-01-2013,MARUTI,1576.1,1589,1564.15,1572.3,911264
11-01-2013,MARUTI,1572,1592.95,1557.7,1565.25,812488
14-01-2013,MARUTI,1570,1578,1531,1539.1,1491642
15-01-2013,MARUTI,1545,1564.9,1543.2,1546,693345
16-01-2013,MARUTI,1540,1560,1482.3,1493.2,1202364
17-01-2013,MARUTI,1486.1,1521.7,1486.1,1494.1,986779
18-01-2013,MARUTI,1507.8,1564.2,1502.5,1547.45,1741932
21-01-2013,MARUTI,1555,1582.8,1550.75,1574.6,1538191
22-01-2013,MARUTI,1581,1594.9,1567.05,1570.1,930310
23-01-2013,MARUTI,1584,1586.35,1565.2,1573.7,841493
24-01-2013,MARUTI,1576,1578,1528.7,1538.8,575646
25-01-2013,MARUTI,1549,1606,1542.25,1599.45,2993882
28-01-2013,MARUTI,1621,1633.9,1600.5,1608.15,1157319
29-01-2013,MARUTI,1608,1628,1588,1593.05,703176
30-01-2013,MARUTI,1603.95,1622.75,1596,1601.9,649445
31-01-2013,MARUTI,1594,1616,1578.05,1581.6,933230
01-02-2013,MARUTI,1585.2,1621.8,1580,1609.7,895967
04-02-2013,MARUTI,1612,1616.8,1591,1599.4,416405
05-02-2013,MARUTI,1593,1610.5,1590,1600.35,491977
06-02-2013,MARUTI,1610,1639,1610,1627.85,1082611
07-02-2013,MARUTI,1626.95,1628.9,1614.4,1622.35,480018
08-02-2013,MARUTI,1625,1631.9,1577.15,1587.7,659412
11-02-2013,MARUTI,1593.7,1594.9,1555.85,1558.8,361453
12-02-2013,MARUTI,1561.55,1584,1548.15,1558.95,442763
13-02-2013,MARUTI,1559.7,1570,1530,1532.45,598533
14-02-2013,MARUTI,1515.1,1518.45,1476.35,1485.25,1655638
15-02-2013,MARUTI,1477.25,1485,1463.5,1475.05,688998
18-02-2013,MARUTI,1476,1485,1466.5,1479.8,457163
19-02-2013,MARUTI,1471.25,1524.8,1463.3,1511.25,814306
20-02-2013,MARUTI,1503.25,1511.25,1482.35,1508.3,639004
21-02-2013,MARUTI,1494,1507.9,1450.15,1467.5,957074
22-02-2013,MARUTI,1463.4,1467,1430.1,1438.4,648683
25-02-2013,MARUTI,1442,1459.9,1438.25,1444.1,399084
26-02-2013,MARUTI,1440,1440,1391.1,1404.3,686212
27-02-2013,MARUTI,1400,1429.85,1377.2,1408.55,504783
28-02-2013,MARUTI,1415.3,1418.8,1340.3,1354.35,2957853
01-03-2013,MARUTI,1364,1436.4,1362.25,1424.4,935306
04-03-2013,MARUTI,1408.1,1416.8,1390.9,1398.75,277745
05-03-2013,MARUTI,1395,1444.8,1395,1430.75,620394
06-03-2013,MARUTI,1434.45,1442.2,1411.3,1424.45,436690
07-03-2013,MARUTI,1419.5,1454.8,1409.85,1449.35,425637
08-03-2013,MARUTI,1460,1473.95,1415.9,1428.95,756489
11-03-2013,MARUTI,1438.9,1448,1414,1417.95,372123
12-03-2013,MARUTI,1410.65,1430,1401.7,1417,423192
13-03-2013,MARUTI,1404,1413.7,1371,1374.25,328461
14-03-2013,MARUTI,1372,1424.9,1360.75,1418.8,627771
15-03-2013,MARUTI,1424,1427.8,1387.6,1406.7,444509
18-03-2013,MARUTI,1390,1393.9,1355.65,1361.05,369621
19-03-2013,MARUTI,1366,1382.8,1335.05,1364.65,677734
20-03-2013,MARUTI,1355,1374,1332,1342.6,454199
21-03-2013,MARUTI,1343,1357.7,1288,1306.95,707612
22-03-2013,MARUTI,1313.8,1323,1295.5,1305.55,719856
25-03-2013,MARUTI,1321,1330,1276.4,1285.2,336083
26-03-2013,MARUTI,1275.2,1297.9,1266.1,1293.25,303740
28-03-2013,MARUTI,1287,1315.8,1271.7,1281.2,840376
01-04-2013,MARUTI,1280,1288.4,1262,1283.8,280418
02-04-2013,MARUTI,1275,1315.85,1260,1307.8,798827
03-04-2013,MARUTI,1295,1328.4,1295,1303.5,361668
04-04-2013,MARUTI,1292,1329.5,1282,1311.1,385661
05-04-2013,MARUTI,1327,1424,1327,1406.3,1681662
08-04-2013,MARUTI,1402.2,1424,1381.25,1420.15,781175
09-04-2013,MARUTI,1426,1442,1401,1407.4,682014
10-04-2013,MARUTI,1413.1,1417.65,1384.25,1412.6,479132
11-04-2013,MARUTI,1414,1432,1397.8,1428.05,506487
12-04-2013,MARUTI,1420,1430,1402.15,1408.45,245123
15-04-2013,MARUTI,1400,1444.9,1396.35,1422.9,358385
16-04-2013,MARUTI,1415,1487.9,1415,1482.05,620229
17-04-2013,MARUTI,1486.1,1504.8,1467.1,1494.5,422625
18-04-2013,MARUTI,1485.3,1533.45,1485.3,1524.6,540860
22-04-2013,MARUTI,1528,1553.85,1525.9,1540.45,352370
23-04-2013,MARUTI,1541,1544.2,1515.15,1536.35,288841
25-04-2013,MARUTI,1541.9,1599.25,1541.9,1590.95,775649
26-04-2013,MARUTI,1590.95,1693,1567.5,1673.15,3505606
29-04-2013,MARUTI,1675.85,1704.35,1675.85,1683.5,897487
30-04-2013,MARUTI,1690,1697,1655.85,1669.6,400577
02-05-2013,MARUTI,1642,1709.7,1642,1679.8,877894
03-05-2013,MARUTI,1682.75,1699.5,1661.6,1665.4,575722
06-05-2013,MARUTI,1669,1699,1657.4,1692.4,414868
07-05-2013,MARUTI,1700,1707.15,1683.8,1692.8,462187
08-05-2013,MARUTI,1697,1697,1674,1680.85,306652
09-05-2013,MARUTI,1682.25,1684,1655.9,1660.15,344448
10-05-2013,MARUTI,1675,1734.9,1673,1727.95,1228156
11-05-2013,MARUTI,1730,1739.95,1721.2,1734.65,114025
13-05-2013,MARUTI,1740,1740,1698.85,1705,347596
14-05-2013,MARUTI,1706,1715.9,1691.5,1703.9,300610
15-05-2013,MARUTI,1719.75,1758,1711.8,1739.05,653485
16-05-2013,MARUTI,1730.1,1749.8,1722.3,1728.2,289810
17-05-2013,MARUTI,1730,1741.25,1700.7,1708.7,288440
20-05-2013,MARUTI,1715,1774.4,1715,1742.25,549253
21-05-2013,MARUTI,1742.35,1744.55,1691.6,1697.4,559417
22-05-2013,MARUTI,1705,1714.65,1682,1687.6,419210
23-05-2013,MARUTI,1680,1687.45,1586.1,1647.5,1072941
24-05-2013,MARUTI,1650.4,1777,1614,1674.9,743669
