Date,Symbol,Open,High,Low,Close,Volume
2/1/2013,BHARTIART,322.3,326.3,320,321.05,2809828
3/1/2013,BHARTIART,323,328.9,319.3,328,3677588
4/1/2013,BHARTIART,327.15,329.8,325.75,327,3282834
7/1/2013,BHARTIART,329.65,331.15,325.3,326.8,3315377
8/1/2013,BHARTIART,326.8,332.75,324.7,330.3,3228335
9/1/2013,BHARTIART,331.95,336.5,331.3,333.75,5122162
10/1/2013,BHARTIART,333.55,333.95,326.85,330.05,2530888
11/1/2013,BHARTIART,329.8,331.05,323.9,325.2,2777058
14-01-2013,BHARTIART,326.5,330,323.3,328.7,3271242
15-01-2013,BHARTIART,328.5,350.6,326.3,345.2,9143622
16-01-2013,BHARTIART,345,348.6,340.8,342.9,4095484
17-01-2013,BHARTIART,341.1,357,338.3,353.5,7430591
18-01-2013,BHARTIART,351.9,353.4,345.25,348.85,5354557
21-01-2013,BHARTIART,347.25,359,344.8,355.55,5146996
22-01-2013,BHARTIART,354.65,354.9,349,351.65,5148108
23-01-2013,BHARTIART,351,368.55,350.25,367.35,8519611
24-01-2013,BHARTIART,368.95,369.6,359.6,361.9,4848135
25-01-2013,BHARTIART,360,370.6,357.2,360.5,4734763
28-01-2013,BHARTIART,357.8,362.8,355.5,357.35,2872794
29-01-2013,BHARTIART,357.35,363.6,348.3,349.5,4479132
30-01-2013,BHARTIART,352.7,352.95,342.55,344.6,3448857
31-01-2013,BHARTIART,343.15,347.45,337.4,339.6,4275185
1/2/2013,BHARTIART,336.45,346.8,326.7,329.4,15973555
4/2/2013,BHARTIART,332,334.7,327.8,331.05,4035813
5/2/2013,BHARTIART,329.55,333.2,322.85,324.75,6294423
6/2/2013,BHARTIART,327.45,330.85,324.45,326.6,3838138
7/2/2013,BHARTIART,326.6,326.9,316.15,320.1,3302713
8/2/2013,BHARTIART,319.8,325.2,317.25,321.8,3692959
11/2/2013,BHARTIART,320.1,321,314.65,316.2,2276277
12/2/2013,BHARTIART,314.05,323.5,314.05,322.3,2478887
13-02-2013,BHARTIART,323.5,330.35,322.9,325.95,3046771
14-02-2013,BHARTIART,326.4,326.5,310.2,311.7,4392038
15-02-2013,BHARTIART,311.7,318.25,306.65,316.65,3074733
18-02-2013,BHARTIART,316,317.5,312,313.7,2514586
19-02-2013,BHARTIART,314.95,315,304.6,307.55,4557863
20-02-2013,BHARTIART,311.3,311.4,303.05,304,7260463
21-02-2013,BHARTIART,302.9,307.8,291.5,296.2,7970709
22-02-2013,BHARTIART,297.3,311.3,296.15,309.65,6408998
25-02-2013,BHARTIART,307.5,311.8,305.5,307,3621177
26-02-2013,BHARTIART,311.9,335.6,302.6,311.8,10760276
27-02-2013,BHARTIART,317,324.9,315.35,321.75,9599900
28-02-2013,BHARTIART,326.4,327.8,317.25,322.9,9598857
1/3/2013,BHARTIART,323.45,326.3,307.9,311.1,7595738
4/3/2013,BHARTIART,311,318.15,307.25,316.05,3605048
5/3/2013,BHARTIART,316,323.95,309.6,322.1,5540707
6/3/2013,BHARTIART,323.25,326.95,318.85,320.45,4746184
7/3/2013,BHARTIART,319,321.3,316.2,320.25,5028875
8/3/2013,BHARTIART,323.05,325.95,320.5,322.9,3015108
11/3/2013,BHARTIART,323.1,326.45,319,321.35,3648074
12/3/2013,BHARTIART,321,321,313.9,314.55,2450601
13-03-2013,BHARTIART,313.2,320.35,310.9,317.3,4156246
14-03-2013,BHARTIART,315.6,317.45,309,314.6,5372321
15-03-2013,BHARTIART,312.3,317.25,307.2,310.3,6070791
18-03-2013,BHARTIART,305,310.35,301.15,307.5,5243284
19-03-2013,BHARTIART,310,311.9,284,293.4,15992336
20-03-2013,BHARTIART,291,297.4,275.6,280.05,20799128
21-03-2013,BHARTIART,285,303.6,285,297.9,11023517
22-03-2013,BHARTIART,299.75,299.75,288.85,294.05,6362754
25-03-2013,BHARTIART,297,297.5,287.6,288.6,5156416
26-03-2013,BHARTIART,286.9,298,285.45,296.9,6637974
28-03-2013,BHARTIART,296.55,296.9,288.75,291.75,4467333
1/4/2013,BHARTIART,288,294.9,288,293.65,1452020
2/4/2013,BHARTIART,294,295,290.3,291.8,2705431
3/4/2013,BHARTIART,290.45,292.9,279.6,280.8,5649118
4/4/2013,BHARTIART,281,284.55,272.05,273.6,6518245
5/4/2013,BHARTIART,273,279.6,266.55,270.25,4321668
8/4/2013,BHARTIART,270,284.4,269.85,280.6,3964800
9/4/2013,BHARTIART,282,282.5,274,277,4390191
10/4/2013,BHARTIART,279.1,282.95,274.4,281.65,3493011
11/4/2013,BHARTIART,280.65,281.25,271.65,275.2,4138660
12/4/2013,BHARTIART,273,278.4,271,273.5,2014947
15-04-2013,BHARTIART,271,283.8,270.85,279.65,3029345
16-04-2013,BHARTIART,281.8,285.95,278.4,285,3106444
17-04-2013,BHARTIART,285,288.5,283.5,286.05,3100491
18-04-2013,BHARTIART,285,302,284.5,299.65,6084934
22-04-2013,BHARTIART,301,305,299,300.75,3260252
23-04-2013,BHARTIART,300.7,307.75,296.5,299.45,5835909
25-04-2013,BHARTIART,302,309.8,298.55,303.85,5039180
26-04-2013,BHARTIART,311,321,309.1,318.45,7094560
29-04-2013,BHARTIART,320.7,324.15,312.95,318.2,3315857
30-04-2013,BHARTIART,324,324.05,313.9,318.75,3415935
2/5/2013,BHARTIART,308,324.8,303.1,316.75,11886408
3/5/2013,BHARTIART,326,331.5,316.1,317.7,7779835
6/5/2013,BHARTIART,322.05,323.35,318.1,320.5,5012266
7/5/2013,BHARTIART,322.25,332.8,318.9,331.2,5984796
8/5/2013,BHARTIART,331,331,322.85,324.2,3653087
9/5/2013,BHARTIART,322,327.8,322,325,3316021
10/5/2013,BHARTIART,325,327,322.65,324.25,2306447
11/5/2013,BHARTIART,322.45,326.5,320.15,325.45,249757
13-05-2013,BHARTIART,321.9,324.8,310.2,311.75,2938891
14-05-2013,BHARTIART,314.5,318.9,312.1,317.25,2466898
15-05-2013,BHARTIART,315.3,324.6,315.3,322.65,3306969
16-05-2013,BHARTIART,321.15,327.85,320.55,321.5,2567538
17-05-2013,BHARTIART,322.4,323.5,312.65,315.55,2675844
20-05-2013,BHARTIART,319.7,319.8,306.8,307.8,3724937
21-05-2013,BHARTIART,307,311,302.75,304.45,3183905
22-05-2013,BHARTIART,306.7,313.9,306,312.05,3838636
23-05-2013,BHARTIART,308.25,308.85,299.1,300.25,6411926
24-05-2013,BHARTIART,304.7,304.7,294.65,298.5,2897762
27-05-2013,BHARTIART,300,310.9,300,309.15,3168322
28-05-2013,BHARTIART,310.6,317.4,310,314.8,2575984
29-05-2013,BHARTIART,315.95,316.2,309.6,315,2063617
30-05-2013,BHARTIART,306.3,319.1,306.3,315.4,2567220
31-05-2013,BHARTIART,314,316.55,297,301.95,2965374
3/6/2013,BHARTIART,302.3,308.45,298.4,303.4,1608555
4/6/2013,BHARTIART,305.25,308.5,302.55,304.2,1309904
5/6/2013,BHARTIART,305.7,306,300.1,302.45,4122132
6/6/2013,BHARTIART,301.95,302.4,292.3,295.1,5912055
7/6/2013,BHARTIART,293.1,296.9,286.7,288.3,4082684
10/6/2013,BHARTIART,290.5,291.4,281,283.75,4452987
11/6/2013,BHARTIART,281.55,283.2,274.25,278.7,8138375
12/6/2013,BHARTIART,276.25,281.7,274.6,277.75,5215478
13-06-2013,BHARTIART,275.2,288.85,275.2,287.7,4613514
14-06-2013,BHARTIART,290,292.35,287.1,289.45,2580211
17-06-2013,BHARTIART,289.45,300,289.45,296,3955786
18-06-2013,BHARTIART,299.1,301.45,289.65,291.95,3410019
19-06-2013,BHARTIART,292,301.75,292,299.55,3432738
20-06-2013,BHARTIART,295,295,286.6,288.8,7118719
21-06-2013,BHARTIART,288.8,295.55,285.85,291.95,5653537
24-06-2013,BHARTIART,289,291,281.6,283.45,4783222
25-06-2013,BHARTIART,284.5,297.15,280.15,295.3,4286337
26-06-2013,BHARTIART,293,294,276.45,277.7,9111931
27-06-2013,BHARTIART,285.9,285.9,278,280.75,5729066
28-06-2013,BHARTIART,282.25,294.1,281.3,291.75,4067169
1/7/2013,BHARTIART,291.75,301,291.15,296.15,3167392
2/7/2013,BHARTIART,294.85,305.65,292,302.85,5035140
3/7/2013,BHARTIART,302,306.65,282.8,294.55,4379599
4/7/2013,BHARTIART,293.1,303.6,293.1,301.15,3076649
5/7/2013,BHARTIART,304.6,306.1,292.8,295.85,1934909
8/7/2013,BHARTIART,293.2,307.7,290.1,293.6,4546445
9/7/2013,BHARTIART,294.6,297,290.1,291.65,2551185
10/7/2013,BHARTIART,294,294,289.15,290.1,2815323
11/7/2013,BHARTIART,293,301,293,300.05,2685299
12/7/2013,BHARTIART,301,306.95,296.8,305.5,3406255
15-07-2013,BHARTIART,304.1,316.15,302.05,314.45,3445497
16-07-2013,BHARTIART,310,323.55,308.3,321.1,3778621
17-07-2013,BHARTIART,325,327.45,312.1,316.05,6230190
18-07-2013,BHARTIART,314.75,325,314.75,323.65,3459638
19-07-2013,BHARTIART,323.7,333.9,318.4,329.85,5672291
22-07-2013,BHARTIART,328.9,337.3,326.05,336.1,3536186
23-07-2013,BHARTIART,336.45,337.4,328.85,330.1,2820493
24-07-2013,BHARTIART,327,339,327,337.4,4353761
25-07-2013,BHARTIART,337,340.8,333.2,337.1,4801747
26-07-2013,BHARTIART,337.9,339.95,331.05,337.2,2644855
29-07-2013,BHARTIART,337,346.8,331.5,334,5016522
30-07-2013,BHARTIART,332.5,333.85,317.2,321.1,3205834
31-07-2013,BHARTIART,314,348,313.3,344.5,13900401
1/8/2013,BHARTIART,347.75,354,339.25,343.25,13362011
2/8/2013,BHARTIART,343.2,349.4,339.1,345.25,6311866
5/8/2013,BHARTIART,344.15,346.4,335,336.35,3410480
6/8/2013,BHARTIART,337.9,337.9,318.05,322.9,5384370
7/8/2013,BHARTIART,325,332.5,320.5,326.25,4227592
8/8/2013,BHARTIART,326.9,340.1,324,337.3,4476081
12/8/2013,BHARTIART,342.2,344.45,332.95,341.8,4605380
13-08-2013,BHARTIART,338,349.45,333.6,346.4,3762623
14-08-2013,BHARTIART,346,351.8,341.2,343.3,2959870
16-08-2013,BHARTIART,346.8,348,331.8,335.65,8437789
19-08-2013,BHARTIART,334.9,334.95,307.8,317.6,7218354
20-08-2013,BHARTIART,311,323.75,301.35,318.45,6580724
21-08-2013,BHARTIART,324,324.55,294.5,298.75,4869456
22-08-2013,BHARTIART,298,317,295.8,313,5191133
23-08-2013,BHARTIART,313,313.95,303.55,308.95,5727686
26-08-2013,BHARTIART,309.1,316.5,305,307.05,2589277
27-08-2013,BHARTIART,305,306.75,291.1,293.9,6246745
28-08-2013,BHARTIART,293,293,279.2,287.8,4485234
29-08-2013,BHARTIART,293.4,300.9,290,299.35,8530405
30-08-2013,BHARTIART,302,302.2,290.1,299.1,5440350
2/9/2013,BHARTIART,303.8,303.8,295.1,300.3,2555875
3/9/2013,BHARTIART,306,307.9,283,285,4683710
4/9/2013,BHARTIART,285.2,299.2,280.5,297.2,3419257
5/9/2013,BHARTIART,303,309,294,296.2,7496830
6/9/2013,BHARTIART,302.95,317.8,298.55,313.75,9339071
10/9/2013,BHARTIART,324,351.4,321.6,338.35,12203818
11/9/2013,BHARTIART,338.65,344.85,329.25,335.1,5684566
12/9/2013,BHARTIART,338.8,339.9,324.55,328.6,3151266
13-09-2013,BHARTIART,323.1,332.25,316.4,325.75,4860710
16-09-2013,BHARTIART,329,339.7,327,335.75,3591045
17-09-2013,BHARTIART,336.7,340.8,330.3,337.3,3314431
18-09-2013,BHARTIART,340,340.3,333.55,337.6,2241487
19-09-2013,BHARTIART,345,358.75,343.05,354.3,8538166
20-09-2013,BHARTIART,354.3,354.3,341.1,344.2,10258650
23-09-2013,BHARTIART,339.9,340.3,330.05,335.15,5286310
24-09-2013,BHARTIART,334.9,336,328.6,330.3,5446352
25-09-2013,BHARTIART,330,338.9,325.1,336,3314606
26-09-2013,BHARTIART,337.5,339.2,329.2,334.75,5169378
27-09-2013,BHARTIART,338.5,338.5,323.55,325.3,5038528
30-09-2013,BHARTIART,321.8,322.6,312.05,318.65,5563497
1/10/2013,BHARTIART,319.3,324.3,309,322.6,4194649
3/10/2013,BHARTIART,321.8,325.8,311,324.3,5484088
4/10/2013,BHARTIART,318.3,332.2,318.3,328.35,3760092
7/10/2013,BHARTIART,323.25,325.7,319.4,323.25,2424524
8/10/2013,BHARTIART,331.2,334.6,323,332.1,4026958
9/10/2013,BHARTIART,333.7,335.05,323.15,334.15,5236197
10/10/2013,BHARTIART,331.25,336.3,329.1,332.9,3310490
11/10/2013,BHARTIART,335.65,337.6,331.75,334.55,2069825
14-10-2013,BHARTIART,336.9,338.5,332,333.1,1675479
15-10-2013,BHARTIART,336,344,334,339.1,4164374
17-10-2013,BHARTIART,341,350,339.5,348.65,5863086
18-10-2013,BHARTIART,350,359,348.75,356.75,4647912
21-10-2013,BHARTIART,354.55,359.55,350,352.95,2339511
22-10-2013,BHARTIART,350.5,355.9,349.5,352.15,2870020
23-10-2013,BHARTIART,351.75,354.9,345.5,347.85,2405503
24-10-2013,BHARTIART,349,356.8,347.85,349.65,3009362
25-10-2013,BHARTIART,348.2,349.1,342,343.5,2354292
28-10-2013,BHARTIART,344,348.3,337.1,339.4,2073537
29-10-2013,BHARTIART,341.9,344.9,336.2,341.2,2270440
30-10-2013,BHARTIART,340.5,364.5,334.2,360,19754366
31-10-2013,BHARTIART,357.85,370.5,356.1,367.1,10451477
1/11/2013,BHARTIART,365,373.8,362.3,367.2,5371490
3/11/2013,BHARTIART,366.5,369,364,365.3,279832
5/11/2013,BHARTIART,360.6,365.5,356,359.6,5387008
6/11/2013,BHARTIART,360.3,364.75,352.8,355.6,5280322
7/11/2013,BHARTIART,354,358.5,346.8,348.25,3359338
8/11/2013,BHARTIART,346.05,352.95,342.85,344,3067373
11/11/2013,BHARTIART,341,346.5,339.5,341,4320157
12/11/2013,BHARTIART,340.75,343.95,336.05,337.75,2639867
13-11-2013,BHARTIART,339.8,340,328.15,332.5,3225546
14-11-2013,BHARTIART,335.05,344.7,335.05,339.9,2946084
18-11-2013,BHARTIART,342.4,347,340.8,345.25,3642773
19-11-2013,BHARTIART,346.5,353.95,346.05,351.6,4973412
20-11-2013,BHARTIART,352.1,353.05,341.9,344.4,3844257
21-11-2013,BHARTIART,340.95,343.95,336.6,338.65,2233529
22-11-2013,BHARTIART,339.6,346.9,335,335.9,3294684
25-11-2013,BHARTIART,339.45,341.7,330,336.15,3169334
26-11-2013,BHARTIART,336,340.55,325,327.05,6197490
27-11-2013,BHARTIART,328,329.4,318.55,321.9,6326212
28-11-2013,BHARTIART,326.7,326.8,321.3,323.6,5808551
29-11-2013,BHARTIART,326.9,329.7,323.7,327,6291678
2/12/2013,BHARTIART,328,335.6,328,332.6,3457737
3/12/2013,BHARTIART,332,333.35,329.6,331,2583335
4/12/2013,BHARTIART,329.1,336.75,329.1,332.25,4038479
5/12/2013,BHARTIART,338,340,334,335.35,8449237
6/12/2013,BHARTIART,335.8,336,331,332.4,4292182
9/12/2013,BHARTIART,344,344,334.6,336.35,5334287
10/12/2013,BHARTIART,337,341.25,333.05,335.25,3083687
11/12/2013,BHARTIART,338.65,338.65,326.3,328.1,2851626
12/12/2013,BHARTIART,327.05,328.5,315.55,323.6,4083158
13-12-2013,BHARTIART,325.3,329.65,319.5,320.85,4530682
16-12-2013,BHARTIART,320.85,323.5,311.5,313.35,4481531
17-12-2013,BHARTIART,314.15,329.45,314.15,327.35,4246097
18-12-2013,BHARTIART,327.95,332,323.6,327.75,3601778
19-12-2013,BHARTIART,326.1,329.6,318.6,323.55,3157436
20-12-2013,BHARTIART,324,329.9,319.95,327.9,3431338
23-12-2013,BHARTIART,327.9,330.25,325.65,328.25,2701290
24-12-2013,BHARTIART,329,331.9,324.25,325.65,2395504
26-12-2013,BHARTIART,326.65,331.7,323.95,329.55,5098718
27-12-2013,BHARTIART,331.5,331.5,327.85,329.2,2529524
30-12-2013,BHARTIART,329.35,333.7,329,329.65,3257682
31-12-2013,BHARTIART,329.5,333.3,326.05,330.25,2108156
1/1/2014,BHARTIART,331,339,330.2,337.75,1697629
2/1/2014,BHARTIART,338,339,326.5,328.7,4755449
3/1/2014,BHARTIART,328,331.9,324.05,329.35,4237118
6/1/2014,BHARTIART,328.5,330.65,325.75,329.35,2437800
7/1/2014,BHARTIART,330.5,334.5,326.5,331.7,3704661
8/1/2014,BHARTIART,333,334,327.7,332.4,5683302
9/1/2014,BHARTIART,332.4,333,327.25,329.6,3362087
10/1/2014,BHARTIART,327,333.15,327,330.55,3413854
13-01-2014,BHARTIART,330,333.8,329.05,331,2302991
14-01-2014,BHARTIART,331,332,326,327.95,2230254
15-01-2014,BHARTIART,329.9,333.2,329.2,331.5,2524252
16-01-2014,BHARTIART,332.95,332.95,313.55,315.55,9471235
17-01-2014,BHARTIART,316,318.55,306.25,310.9,5862244
20-01-2014,BHARTIART,311.1,312.8,307.15,308.55,4702669
21-01-2014,BHARTIART,311,311,302.65,304.9,7067976
22-01-2014,BHARTIART,305.2,311.8,305.2,309.75,5363524
23-01-2014,BHARTIART,309,315.9,306.4,314.65,4757394
24-01-2014,BHARTIART,313,314.75,307.75,313.15,4558851
27-01-2014,BHARTIART,307.9,312.15,303.85,306.9,5018364
28-01-2014,BHARTIART,306.9,309.5,302.15,306,5189372
29-01-2014,BHARTIART,310,314.75,300.95,301.9,7761126
30-01-2014,BHARTIART,302,310.65,300.1,308.65,8481543
31-01-2014,BHARTIART,310,316.25,309.1,315,3312518
3/2/2014,BHARTIART,313.1,313.1,303.8,305.85,3630373
4/2/2014,BHARTIART,302.9,317.7,299.45,316.25,6882938
5/2/2014,BHARTIART,316.9,317.7,311.4,314.3,4594081
6/2/2014,BHARTIART,314.5,319.45,312.5,315.1,6842879
7/2/2014,BHARTIART,314.75,318.25,307.45,315.55,8313742
10/2/2014,BHARTIART,314.8,314.8,305.3,307,9433701
11/2/2014,BHARTIART,305,307.05,299.6,304.6,10065050
12/2/2014,BHARTIART,305.1,308.5,301.65,307.95,6539715
13-02-2014,BHARTIART,307.45,310.1,301.1,302.9,3311192
14-02-2014,BHARTIART,304,317.5,302,305.4,12761731
17-02-2014,BHARTIART,310.85,310.9,303,304.65,3485844
18-02-2014,BHARTIART,307,308.65,299.45,302.25,6676786
19-02-2014,BHARTIART,302,305.7,301.35,302.55,2293597
20-02-2014,BHARTIART,304,304,296.15,296.9,4313306
21-02-2014,BHARTIART,297.5,298.4,286.1,288.15,5639852
24-02-2014,BHARTIART,289.9,292,281.9,282.8,6484211
25-02-2014,BHARTIART,283.8,289.4,283.8,287.1,5313164
26-02-2014,BHARTIART,287.25,291.9,285.1,288.2,7257494
28-02-2014,BHARTIART,290,292.35,283.3,287.6,4542273
3/3/2014,BHARTIART,290.4,290.9,285.1,286.65,3374224
4/3/2014,BHARTIART,288.5,290.9,285.85,287.35,3795552
5/3/2014,BHARTIART,290.4,290.4,281.9,282.75,7637920
6/3/2014,BHARTIART,284,286.5,283.5,285.85,7491046
7/3/2014,BHARTIART,288,305.75,287.55,301.9,12842274
10/3/2014,BHARTIART,301.95,309.9,300.9,305.15,9133615
11/3/2014,BHARTIART,306.75,306.75,298.8,303.05,4009342
12/3/2014,BHARTIART,305,307,298.1,300.15,3709139
13-03-2014,BHARTIART,301,303.95,298,300.9,2058471
14-03-2014,BHARTIART,300.6,302.3,290.35,295,3784387
18-03-2014,BHARTIART,297.5,299,293.7,295.1,3104006
19-03-2014,BHARTIART,296.95,301.9,295.6,299.7,4696950
20-03-2014,BHARTIART,299.05,304.1,295,295.5,3228869
21-03-2014,BHARTIART,299.3,300,291.55,292.45,4551519
22-03-2014,BHARTIART,292.5,294.9,292.5,293.9,170901
24-03-2014,BHARTIART,295,297.75,292.2,293.95,4794591
25-03-2014,BHARTIART,294,296.4,289.55,294.85,6894113
26-03-2014,BHARTIART,296.5,299.5,295,298.55,7109047
27-03-2014,BHARTIART,301.5,315.5,299.55,310.7,12908463
28-03-2014,BHARTIART,311,319.9,309.6,317.4,5102919
31-03-2014,BHARTIART,319.5,327.2,315.85,317.75,5887374
1/4/2014,BHARTIART,318,321.4,312,315.35,2850369
2/4/2014,BHARTIART,320,328.5,319.05,325.85,6040679
3/4/2014,BHARTIART,328.7,328.7,319.45,320.7,4399722
4/4/2014,BHARTIART,321.7,322,315,316.2,2253884
7/4/2014,BHARTIART,316.2,319.7,314,317.45,3334921
9/4/2014,BHARTIART,318.15,321,317.1,320.1,3851685
10/4/2014,BHARTIART,321,324.75,316.25,319.75,6311897
11/4/2014,BHARTIART,318,323.95,316.15,322.25,5097557
15-04-2014,BHARTIART,320.6,330.4,320.6,325.25,6342640
16-04-2014,BHARTIART,326,330,321.5,323.7,2359506
17-04-2014,BHARTIART,325,326.9,321,325.55,2505961
21-04-2014,BHARTIART,326,336.4,325.35,334.8,2101270
22-04-2014,BHARTIART,336,337.65,331.6,335.25,3608167
23-04-2014,BHARTIART,335.25,341.5,334.55,338.8,9125576
25-04-2014,BHARTIART,339.25,345.5,337.35,341.7,4735202
28-04-2014,BHARTIART,340.35,343.45,334.8,337.65,1858182
29-04-2014,BHARTIART,340.95,341.6,330.65,335,4399124
30-04-2014,BHARTIART,339.3,343.6,323.35,328.05,5975894
2/5/2014,BHARTIART,328.05,331.55,322.1,325.6,4217395
5/5/2014,BHARTIART,325,327.6,318.6,320.3,2481756
6/5/2014,BHARTIART,321.75,323,313.35,314.9,3626671
7/5/2014,BHARTIART,314.5,316,305.25,311,5881938
8/5/2014,BHARTIART,312,315.3,307,308,3641579
9/5/2014,BHARTIART,308,313.8,307.5,309.45,4375852
12/5/2014,BHARTIART,310.15,319.7,310.15,317.55,2842719
13-05-2014,BHARTIART,321.15,325.75,314.65,319.2,5290041
14-05-2014,BHARTIART,322.5,325,320.5,323.2,2746160
15-05-2014,BHARTIART,325.4,326,318.45,321.4,3043188
16-05-2014,BHARTIART,326,346,326,330.75,13790160
19-05-2014,BHARTIART,332.9,344.3,332.3,338.2,4936531
20-05-2014,BHARTIART,340,349.9,338.35,347.55,7716082
21-05-2014,BHARTIART,348,349.95,335.7,339.3,3426688
22-05-2014,BHARTIART,339.9,340.5,330.7,332.6,3796339
23-05-2014,BHARTIART,333.6,348,333.6,343.65,6473546
26-05-2014,BHARTIART,345.05,349.05,336.2,339.5,6230600
27-05-2014,BHARTIART,340,340,333,335.9,3940154
28-05-2014,BHARTIART,337.5,344,334.25,341.6,5422996
29-05-2014,BHARTIART,342.2,348.85,335.5,337.55,7234338
30-05-2014,BHARTIART,339,346.9,339,344.1,4357504
2/6/2014,BHARTIART,345,365,341.25,361.6,6206400
3/6/2014,BHARTIART,364.7,366.15,355.55,360.2,5846835
4/6/2014,BHARTIART,360,361.2,350.65,353.9,5647351
5/6/2014,BHARTIART,354,360,350.5,355.2,7345609
6/6/2014,BHARTIART,359.8,367.15,351.4,355.9,6465082
9/6/2014,BHARTIART,359.35,363.5,353.5,356.4,8547764
10/6/2014,BHARTIART,362.55,366.5,356.25,361.55,8509462
11/6/2014,BHARTIART,363,365,350.25,355.35,4873863
12/6/2014,BHARTIART,351,352.65,339.65,342,6284102
13-06-2014,BHARTIART,342.4,343.5,329.25,333.3,6190725
16-06-2014,BHARTIART,332.5,335.4,327.95,332.65,4758027
17-06-2014,BHARTIART,333,340.2,333,338.25,3946045
18-06-2014,BHARTIART,337,344.9,336.35,340.25,5906866
19-06-2014,BHARTIART,338.85,344.8,336.4,338.15,4307787
20-06-2014,BHARTIART,336.1,339.85,333.3,338.75,2759406
23-06-2014,BHARTIART,337,343.65,337,341.55,4394990
24-06-2014,BHARTIART,343,345.4,338.75,340.95,3167113
25-06-2014,BHARTIART,338,338.7,332.05,337,5673918
26-06-2014,BHARTIART,335.5,341,335.15,338.45,4290862
27-06-2014,BHARTIART,339.9,339.9,329.15,331.7,6287948
30-06-2014,BHARTIART,332,338,332,336.9,4630050
1/7/2014,BHARTIART,337.25,341.75,334.65,335.5,2116458
2/7/2014,BHARTIART,337.7,339.9,336.05,338.15,2916022
3/7/2014,BHARTIART,340,342.2,336,336.95,3681985
4/7/2014,BHARTIART,341.25,345.2,337.45,339.25,4176636
7/7/2014,BHARTIART,340.55,346.9,339.2,344.45,5556875
8/7/2014,BHARTIART,344.5,347.35,337.8,340.55,3985510
9/7/2014,BHARTIART,340.85,344.8,338.05,341.5,2626259
10/7/2014,BHARTIART,344,345.5,329,334.05,5953186
11/7/2014,BHARTIART,333,336.9,330.35,335.5,3805544
14-07-2014,BHARTIART,333.05,335,326.6,332.1,3561550
15-07-2014,BHARTIART,333.1,335.55,329.55,334.55,2515494
16-07-2014,BHARTIART,333,337.5,330,336.2,4144501
17-07-2014,BHARTIART,336.95,339.8,335.5,336.6,1445570
18-07-2014,BHARTIART,335.6,339.05,334.1,336.25,1967395
21-07-2014,BHARTIART,337,340,334.1,337.2,1516465
